0, 0, 7.400760469505678
0, 1, 5.488569034659997
0, 2, 4.3970802713599255
0, 3, 3.764224920393932
0, 4, 3.4846051954110484
0, 5, 3.266527236730322
0, 6, 3.101308408529791
0, 7, 2.9712406425095175
0, 8, 2.861009246959722
0, 9, 2.7600837217232597
0, 10, 2.6633578593660143
0, 11, 2.5709922246260213
0, 12, 2.4852495973801445
0, 13, 2.4080512968069505
0, 14, 2.3395674935440156
0, 15, 2.2786774302169963
0, 16, 2.2240568078071035
0, 17, 2.1745687655824
0, 18, 2.1292226918711132
0, 19, 2.087146095772276
0, 20, 2.047940446717087
0, 21, 2.0113603313677793
0, 22, 1.9772249847036836
0, 23, 1.9453856467963277
0, 24, 1.9157010547871063
0, 25, 1.8880288033054178
0, 26, 1.8622340975981997
0, 27, 1.8381998024291561
0, 28, 1.8158230973223985
0, 29, 1.7950547457550023
0, 30, 1.7758099783218215
0, 31, 1.757856950417
0, 32, 1.7410622989785836
0, 33, 1.7253142114053044
0, 34, 1.7105149250452625
0, 35, 1.6965788260999572
0, 36, 1.6834304279012027
0, 37, 1.671002817658293
0, 38, 1.6592369383362784
0, 39, 1.648083436772645
1, 0, 6.6983150222882815
1, 1, 4.938204115185681
1, 2, 3.80312257920679
1, 3, 3.501561628814283
1, 4, 3.301722645056574
1, 5, 3.1119509778453964
1, 6, 2.95421800937699
1, 7, 2.8126893417361445
1, 8, 2.6971696128277283
1, 9, 2.5961859479606653
1, 10, 2.512207160197337
1, 11, 2.4381192578389155
1, 12, 2.3738053980680216
1, 13, 2.315596104165928
1, 14, 2.2635620581896188
1, 15, 2.215875287395596
1, 16, 2.171972091304287
1, 17, 2.13088432793173
1, 18, 2.092428899729357
1, 19, 2.0562190328956365
1, 20, 2.022155973912916
1, 21, 1.99014003218557
1, 22, 1.9602053759783125
1, 23, 1.9321797690816278
1, 24, 1.9059937198595718
1, 25, 1.881341574849806
1, 26, 1.8581470935071591
1, 27, 1.8362693842564723
1, 28, 1.8156074441145604
1, 29, 1.7960753840174188
1, 30, 1.7776230581410601
1, 31, 1.760206587216556
1, 32, 1.7437925572830313
1, 33, 1.728286623757564
1, 34, 1.7135842675122233
1, 35, 1.699608890906913
1, 36, 1.6863099988041603
1, 37, 1.673644742848107
1, 38, 1.661581592326801
1, 39, 1.6501070048983824
2, 0, 6.7274727634497795
2, 1, 5.063779396656052
2, 2, 3.416234063123687
2, 3, 3.094704367149934
2, 4, 2.8771719761916175
2, 5, 2.690708704743185
2, 6, 2.5373113365240445
2, 7, 2.4096328863826493
2, 8, 2.3107028050837317
2, 9, 2.233095110030162
2, 10, 2.1704201144941293
2, 11, 2.1164068866034205
2, 12, 2.068638748388777
2, 13, 2.025169063635198
2, 14, 1.9854793696473085
2, 15, 1.9488104126784533
2, 16, 1.9149536942306808
2, 17, 1.883732710658771
2, 18, 1.854975094533028
2, 19, 1.828574606376953
2, 20, 1.8043940042272795
2, 21, 1.7822029286514869
2, 22, 1.7617508805630722
2, 23, 1.7427975366390445
2, 24, 1.7252100851949663
2, 25, 1.7089031700389294
2, 26, 1.693714237234748
2, 27, 1.6795329437522502
2, 28, 1.6663025919285048
2, 29, 1.6539287404671033
2, 30, 1.6423455674151366
2, 31, 1.6314697014652784
2, 32, 1.6212192033196196
2, 33, 1.6115248710538659
2, 34, 1.6023318015913854
2, 35, 1.5935946092615083
2, 36, 1.5852764845863592
2, 37, 1.5773464772360015
2, 38, 1.5697784303494233
2, 39, 1.562548722855584
3, 0, 7.939888938393928
3, 1, 5.705275043521158
3, 2, 3.1545958030666954
3, 3, 2.8872902453523146
3, 4, 2.6067029836246753
3, 5, 2.4835600018182604
3, 6, 2.3515410389475804
3, 7, 2.2634091241723917
3, 8, 2.1801738832383784
3, 9, 2.1151691993563504
3, 10, 2.054664730713925
3, 11, 2.003578426102799
3, 12, 1.9563003252402238
3, 13, 1.915070067670662
3, 14, 1.877283397840368
3, 15, 1.8435182434552584
3, 16, 1.8124194705305416
