0, 0, 119.98794727806786
0, 1, 97.31334674384128
0, 2, 25.21975841190785
0, 3, 14.474699811952041
0, 4, 7.542828040156511
0, 5, 6.123524528589946
0, 6, 5.33968100141303
0, 7, 4.83864548437851
0, 8, 4.453723935417459
0, 9, 4.141339784285647
0, 10, 3.872849420456192
0, 11, 3.6359603575223245
0, 12, 3.420754970886599
0, 13, 3.22256112488228
0, 14, 3.038124717570878
0, 15, 2.866141968626777
0, 16, 2.7059032606218416
0, 17, 2.5575103640395556
0, 18, 2.421335127139552
0, 19, 2.2982110889127765
1, 0, 153.25384199890195
1, 1, 140.26277333742132
1, 2, 29.098313577632698
1, 3, 13.753469182029376
1, 4, 8.006659588885599
1, 5, 6.670864005174843
1, 6, 5.91028855218855
1, 7, 5.370680641494934
1, 8, 4.930111602252949
1, 9, 4.554888290079012
1, 10, 4.225753336665864
1, 11, 3.9396835862823467
1, 12, 3.695184811054742
1, 13, 3.4881474323908814
1, 14, 3.3110721854244494
1, 15, 3.156718774234749
1, 16, 3.019862457740786
1, 17, 2.8973576095029228
1, 18, 2.787336556778372
1, 19, 2.6885337306815806
2, 0, 199.38397235897628
2, 1, 86.94351599562277
2, 2, 48.93968312270345
2, 3, 45.51706614340651
2, 4, 48.48360453717726
2, 5, 50.391164187011746
2, 6, 52.055661644478064
2, 7, 48.21955533143238
2, 8, 43.61413749798424
2, 9, 33.367141002073716
2, 10, 25.079038833021787
2, 11, 18.605308884513082
2, 12, 14.107537914133877
2, 13, 10.944698882407852
2, 14, 8.90596200417859
2, 15, 7.776953726455752
2, 16, 7.5034439454046415
2, 17, 8.196640549216527
2, 18, 8.737083704009791
2, 19, 9.955858392316342
