0, 0, 16.816911594894083
0, 1, 15.654333712236026
0, 2, 14.584474829076965
0, 3, 13.605968357999354
0, 4, 12.710540372261425
0, 5, 11.888017725799648
0, 6, 11.128215498582321
0, 7, 10.423326783489038
0, 8, 9.767838081534958
0, 9, 9.1599695356575
0, 10, 8.598968629649663
0, 11, 8.081250841168607
0, 12, 7.60424533786792
0, 13, 7.166061560499608
0, 14, 6.7634213352996255
0, 15, 6.394439921874987
0, 16, 6.057166807191858
0, 17, 5.750202690933884
0, 18, 5.47119852720706
0, 19, 5.218429530418147
1, 0, 20.320097025730806
1, 1, 18.841835044284874
1, 2, 17.5234038401241
1, 3, 16.340506722129536
1, 4, 15.260671675852267
1, 5, 14.262129937929014
1, 6, 13.332630952357734
1, 7, 12.466369086763287
1, 8, 11.663565140468169
1, 9, 10.925913874639365
1, 10, 10.254815092182355
1, 11, 9.644173433947094
1, 12, 9.085350225288057
1, 13, 8.573032198971484
1, 14, 8.103773301638743
1, 15, 7.67353328796916
1, 16, 7.2787834443409665
1, 17, 6.91626410926558
1, 18, 6.584300393986206
1, 19, 6.279672443746893
2, 0, 15.411138280490073
2, 1, 14.355666992197376
2, 2, 13.38164559831762
2, 3, 12.488279498777857
2, 4, 11.670980543660317
2, 5, 10.923576599815872
2, 6, 10.239680209932905
2, 7, 9.613285530675109
2, 8, 9.0389534825551
2, 9, 8.511915121665943
2, 10, 8.028078609889768
2, 11, 7.584073582267283
2, 12, 7.177151956102895
2, 13, 6.804782967764912
2, 14, 6.464334338800292
2, 15, 6.153140826616898
2, 16, 5.868818428585794
2, 17, 5.609409620819789
2, 18, 5.372992886063762
2, 19, 5.1578803300805225
